37;9d85d570 SEFA_SAGLAM;63.75;0.16;91.5;5.73074;36
38;b17cd734 OPPO XZ Lab;64;0.15664;31;3.66736;97
39;3b48240b PowerForecast.S;64.5;0.16121;124;8.87398;5
40;b1002bc9 AdaGaussMC_STU;67.5;0.1575;45;4.41752;90
40;388c6ccc Dileep;67.5;0.156;26;3.05304;109
42;f250dfc3 AM naïve;68.5;0.15706;35;3.44085;102
43;bccf94bb namaste_STU;69.5;0.15579;23;2.82631;116
44;203bb693 SKIZIODS;71;0.16122;125;7.12536;17
44;c53b3306 TKIM;71;0.15417;13;1.31475;129
46;3900b673 Stochoshi;71.5;0.14564;1;0.07983;142
46;1d06b200 Team_Finfluers;71.5;0.15502;17;1.51792;126
48;cd35061c demir;75.5;0.1614;126;6.46741;25
49;1240bcc8 cn ccc;76;0.15665;32;2.50143;120
50;38c7fc7b MP - Miguel Pérez Michaus;77.5;0.15595;24;1.1477;131
51;15db49cb bingo;77.75;0.16;91.5;5.12181;64
51;1cc29c68 BusiMath;77.75;0.16;91.5;5.12181;64
51;b2b1cbc6 exdelphi;77.75;0.16;91.5;5.12181;64
51;2c78c015 flsck;77.75;0.16;91.5;5.12181;64
51;481d2b9c Forecast;77.75;0.16;91.5;5.12181;64
51;2c1cbbbf Fortuneteller;77.75;0.16;91.5;5.12181;64
51;3653df28 fright131;77.75;0.16;91.5;5.12181;64
51;dfcb064c hm2200;77.75;0.16;91.5;5.12181;64
51;2d729675 JackofAllTrades;77.75;0.16;91.5;5.12181;64
51;76fcf359 joechr_STU;77.75;0.16;91.5;5.12181;64
51;d04974fb jp_th;77.75;0.16;91.5;5.12181;64
51;dd8bb8b0 Jupayters;77.75;0.16;91.5;5.12181;64
51;880fbc83 lsa;77.75;0.16;91.5;5.12181;64
51;32cdcc24 M6 Dummy;77.75;0.16;91.5;5.12181;64
51;cc316613 pipixia;77.75;0.16;91.5;5.12181;64
51;1f4595d2 speer;77.75;0.16;91.5;5.12181;64
51;4cb8b66c Spoonman;77.75;0.16;91.5;5.12181;64
51;4bc7fc70 STATS-UFBA-STU;77.75;0.16;91.5;5.12181;64
51;34cf2f3f Team Sahand;77.75;0.16;91.5;5.12181;64
51;6193fbd1 vhs;77.75;0.16;91.5;5.12181;64
71;cdbd56c7 Mukul;78;0.15562;22;0.90897;134
72;5c7bb709 rnrq;79;0.15792;47;3.04727;111
73;db080390 mees_STU;80;0.15979;66;3.78935;94
74;bfd7c457 Minore;81.5;0.15808;50;2.9594;113
75;0102b20c Apollo;83;0.15201;8;-2.35946;158
76;bb1459bc baran_STU;84.5;0.16557;141;6.3631;28
76;cd8c18b2 Novartis;84.5;0.16433;139;6.24513;30
78;c261b5c3 Alfa;85.25;0.16;91.5;5.06269;79
79;bbf60ff1 Handel;86;0.15817;51;2.44878;121
80;b4264c50 HTW Berlin;86.5;0.14904;4;-3.73653;169
81;0cf24559 Equally Weighted;87.75;0.16;91.5;4.57898;84
82;5ff2c089 edo-gin;88.5;0.16736;148;6.27749;29
82;619c4b98 QuantFreaks;88.5;0.1694;155;6.82702;22
84;c674f84b MORPHEMIC;90;0.15702;34;-0.72152;146
85;b681845b Ludo;90.5;0.15459;15;-3.42243;166
86;73bc982d #mahsa_amini;91;0.15734;42;0.57003;140
86;68b86572 Gram;91;0.15838;55;1.32539;127
88;d5c78bbc dummy;91.25;0.16;91.5;4.16632;91
89;0bdd6c11 Forctech_STU;92;0.17631;169;7.34527;15
90;4db767b2 Ram_M6;92.5;0.15807;49;0.86117;136
91;5fbf807c Guy in NYC;93.75;0.16;91.5;3.70554;96
92;dcc4c022 Porto ( Serafettin Gunes ) ;95.5;0.15607;27;-3.21463;164
93;cfd8f183 Dan;96;0.15849;57;0.89681;135
93;6133c0d7 Proexe;96;0.1693;154;5.65134;38
95;9b7bb959 LAIR;97.5;0.15549;20;-4.59148;175
96;7830dcbb Lucas test;98;0.16898;152;5.33987;44
97;c34d255b MM_STU;98.25;0.16;91.5;3.33883;105
98;39b9b3b1 gvg_1327;98.5;0.17016;157;5.61078;40
98;5c28385b Meteora;98.5;0.15622;30;-3.51557;167
100;3cd1929f Thedenizens;99.5;0.17295;162;5.69221;37
101;c25cdff0 Pansos Ponso;100.5;0.15823;53;-0.83876;148
102;067500b1 FlashCrash;102;0.16043;118;4.50345;86
103;b875c91c Alcácer;102.5;0.15614;29;-4.61987;176
104;59405297 Hamid;103;0.17846;173;6.05717;33
105;b5188797 Cognitive outside;103.5;0.15679;33;-4.37912;174
106;dd807d74 noname;104;0.15976;65;-0.1131;143
107;25db2913 Can't spell Gratitude without Guacamole;104.5;0.22383;198;7.6871;11
108;b3bbdb72 ankit;105;0.15721;38;-4.12505;172
108;bbbd2099 Flashsale;105;0.1729;161;5.13045;49
110;48cf320f ML6team;105.5;0.248;204;8.07766;7
111;f067b9f5 Europans;106;0.175;166;5.21003;46
112;2ddbfd56 impulsive response;107.25;0.16;91.5;1.9692;123
113;db21f28b 21;109;0.16051;119;3.54382;99
114;db442696 berserk_HKU;109.5;0.1473;3;-9.74524;216
114;b4329c4b Old School;109.5;0.32464;218;10.41017;1
116;691078fd Wellerman_STU;111;0.1703;158;5.12181;64
117;bc4b0314 MarcoGorelli (????? ???????!);111.75;0.16;91.5;1;132
118;d252b0cc Angel Lordan BCN;112;0.16262;132;4.00722;92
119;0509c220 Droid;113;0.204;194;6.08652;32
120;d5571172 alsabtay;114;0.16337;135;3.7998;93
120;96609938 JcBou;114;0.15902;60;-3.55999;168
122;63cd6976 EGA;114.25;0.16;91.5;0.72056;137
123;3862cc83 Dull AI;115.5;0.16069;121;3.05097;110
124;7cb34dbb SebastianR;116;0.15454;14;-9.99641;218
125;dd543bd7 Innovation Team (Mathco);116.25;0.16;91.5;0.1096;141
126;2b6cb11d Team_QWERTY;116.5;0.1692;153;4.84271;80
127;1cd83ccc Hustlers;117;0.16085;122;2.98749;112
127;2c504851 statworx Trainee Team One;117;0.17634;170;5.12181;64
129;709c0c35 Snaua;118;0.15857;58;-5.0252;178
129;4b556c23 Up-and-Down;118;0.15738;43;-6.67397;193
131;47dc617b gmobaz;119.5;0.16352;136;3.41207;103
131;4df34b97 Q4statistics;119.5;0.17931;175;5.12181;64
133;9bf7ccb3 auto.arima and a dream;123;0.17617;168;5.11698;78
134;1995b9c2 FunWithFlags;123.25;0.16;91.5;-1.9474;155
135;dcc0145b Stonks;124;0.16102;123;1.63138;125
135;d18b809d VC;124;0.16832;150;3.60213;98
137;47dd8149 MyBloodyValentine;124.5;0.16159;127;2.31579;122
138;b42b1297 deffro;125.75;0.1597;63.5;-6.55443;188
139;d9bc9425 chicken_STU;126.5;0.2922;210;5.34003;43
140;b974c16c Airlab;127.25;0.16;91.5;-2.91984;163
141;5fc3bcc4 FAB;127.5;0.25689;205;5.12256;50
141;380c6343 PREMIA;127.5;0.16735;147;3.10286;108
143;3bdbc3c0 Fred Viole;128.25;0.16;91.5;-3.28168;165
144;6f6dc500 Evergi;131;0.1657;143;2.64002;119
145;84d63b80 forengeeks;131.25;0.16;91.5;-4.01953;171
146;8c90882c Brick Tamland;133.5;0.17337;163;3.35102;104
146;9ddb66b4 FUW Patrol_STU;133.5;0.19399;186;4.77807;81
148;f24358d7 Erol&Eren;134;0.428;226;5.37994;42
149;bc8c2b83 Simply MinVar;135;0.15746;44;-14.82057;226
150;551833fc DeuStat_Grad.project_STU;136;0.1633;134;0.6734;138
150;b3d7dbc2 ENJINE;136;0.18009;177;3.7197;95
152;b6b963b5 ds;136.25;0.16;91.5;-5.44768;181
153;bc9c8c4c geo;136.75;0.16;91.5;-5.54893;182
154;b57b89cd ott rush rush rush;137.25;0.16;91.5;-5.66943;183
155;f371b8c4 LRSD;138;0.295;212;5.12181;64
155;c3b8d4fc us3;138;0.17946;176;3.49234;100
157;d10b6093 srrsrr;138.25;0.16;91.5;-5.94557;185
158;104bc1c3 PolarisAI;142;0.16996;156;1.32491;128
158;22dcdc75 VTAI;142;0.23608;202;4.6301;82
160;939398bd handsome boy;144;0.188;182;3.1466;106
161;2b8b032c AEML_Inha;145;0.1624;130;-2.73437;160
161;2bc96665 Command Line Heroes;145;0.19954;189;3.46754;101
161;736b013f Eren_STU;145;0.16186;128;-2.87585;162
164;68184fcd Sigma Grindset;145.75;0.16;91.5;-7.74581;200
165;12b14bfc Drazencap;146.25;0.16;91.5;-7.76127;201
166;69b09543 WeakFactor;146.75;0.16;91.5;-7.8221;202
167;f8fbd1bf Selamlar H.T.(Ataforecasting);147;0.16417;138;-2.00604;156
168;bcb7f00b Simon;148;0.16626;145;-1.09296;151
169;7589718c DeepFuture;148.5;0.27723;209;4.42445;88
170;b4dd7019 CUFE;150.5;0.16566;142;-2.37828;159
171;14cbb019 NEOMABS_STU;150.75;0.16;91.5;-8.46812;210
172;b0f38c03 Cortecs;151.5;0.2072;196;3.10873;107
173;263fb01c vikas;154.5;0.16199;129;-5.37618;180
174;fb07c974 FabulousFab;155.5;0.18009;178;0.94727;133
175;dfb3c499 Navi;156;0.16034;117;-6.94868;195
176;6954b3b1 buffet;158;0.20271;192;1.68668;124
177;66179d1b ISDS_ZSL;158.5;0.19436;187;1.21864;130
177;c8f498d2 OCI Forecasting Team;158.5;0.16069;120;-7.13151;197
179;0b1bfb9c T;160;0.16255;131;-6.57733;189
180;87852799 NAU;162;0.27016;206;2.66902;118
181;916fdfd9 TheRiskTakers;163;0.16475;140;-6.12747;186
182;f5d74bfb Bruce;163.5;0.17888;174;-1.50913;153
183;8517db02 stats_people;164.5;0.18166;180;-0.89659;149
184;bbb3c357 Galloping Gargoyles;166;0.17065;159;-4.24237;173
185;872bdbc9 Tilefish Poele;168;0.326;219;2.74859;117
186;66bf6bbb Da Time Bendahs;170;0.1631;133;-8.23949;207
187;5004c81c Burakhan Sel_STU;171;0.17697;172;-4.01324;170
188;30c5c41c Axios;171.5;0.16804;149;-6.90186;194
189;98669526 Lion DS;172;0.21972;197;-0.78755;147
190;121c1584 Blue and Gold;173;0.27083;207;0.57387;139
191;cd4803dc deathReaper0965;173.5;0.16857;151;-7.10072;196
191;190cb995 Placeholder;173.5;0.20297;193;-1.79745;154
193;c29fbf4f idatafactory;174;0.16383;137;-8.6367;211
193;78cc44f1 RocketShip AI;174;0.23678;203;-0.57349;145
195;d562f28c Super3;174.5;0.16697;146;-8.02534;203
196;05cd7224 ma7;175;0.16611;144;-8.20825;206
197;37888cb7 Pain;176.5;0.23601;201;-1.50694;152
198;89c29b7d washi_wa_ou;178;0.17443;165;-6.62244;191
199;7452c9c7 Jules_STU;180.5;0.31429;217;-0.36464;144
200;656bb49c BayesianIsFun;185;0.33179;220;-0.92718;150
200;5f3cc21b garch_chen;185;0.19234;183;-6.23503;187
200;7139c8db Planned_Obsolescence_STU;185;0.296;213;-2.08847;157
203;86458890 HMMBySJ;187;0.19234;184;-6.57777;190
204;169b45f0 Overfitters;187.5;0.3;214;-2.84789;161
205;91716b78 RaduR;190.5;0.17594;167;-8.96391;214
206;66752bbc Inve$t;191.5;0.17245;160;-11.61737;223
206;c47b9db1 Numerical Stochastics;191.5;0.202;191;-6.63028;192
206;d50c10cd Wallace;191.5;0.17434;164;-10.14446;219
209;917cb964 aggrwl;192;0.17675;171;-8.76029;213
210;20fbd380 smart;192.5;0.2718;208;-4.75563;177
211;538b0bb5 Olex;193;0.1876;181;-8.16076;205
212;0db5fc0c USYD_PRAZ;194;0.20165;190;-7.44568;198
213;47604324 FRONTLEARNERS - DAILA;199.5;0.20434;195;-8.08401;204
214;9078bb5f Computer says no;200;0.344;221;-5.22116;179
214;b4977cb7 DLM_CX;200;0.19326;185;-9.48126;215
216;5257c582 GSub;200.5;0.18156;179;-11.11314;222
217;9bd75044 Datasolution;203;0.34681;222;-5.88872;184
218;f743b142 SimpleBest;204.5;0.232;200;-8.3483;209
219;41c16cc4 Felix_STU;206;0.1979;188;-12.04122;224
220;ffbf60c3 Dodger Federer ;207;0.304;215;-7.55865;199
221;23c126bd golda2000;212;0.23136;199;-12.4791;225
221;07449c03 TSCOE;212;0.31186;216;-8.26811;208
223;21b46979 EnterTheData;215.5;0.29313;211;-10.178;220
224;f4767b9c M37;217.5;0.352;223;-8.69641;212
225;90d29bb6 InvesTUM;220.5;0.376;224;-9.98627;217
226;373b51b4 Chaotician;223;0.404;225;-10.77291;221
