1;c47b9db1 Numerical Stochastics;4.5;0.1435;1;7.57616;8
2;66c4f4fd M6 Team RU;6.5;0.15372;11;8.9033;2
3;5f3cc21b garch_chen;8;0.14586;2;6.14409;14
4;c29fbf4f idatafactory;10;0.15318;9;7.33909;11
5;bbb3c357 Galloping Gargoyles;11.5;0.15053;5;5.73803;18
6;47dc617b gmobaz;21;0.14927;4;4.35999;38
7;d5571172 alsabtay;21.5;0.15429;15;4.96874;28
8;f8fbd1bf Selamlar H.T.(Ataforecasting);24;0.15057;6;4.0415;42
9;05cd7224 ma7;25;0.15774;25;5.26402;25
10;cd35061c demir;25.5;0.15355;10;4.11173;41
11;db080390 mees_STU;26;0.15218;8;3.84096;44
12;709c0c35 Snaua;27.5;0.15767;24;4.72546;31
13;203bb693 SKIZIODS;28.5;0.15979;48;7.50293;9
14;bb1459bc baran_STU;29;0.15131;7;3.24452;51
15;68b86572 Gram;30.5;0.15411;14;3.54139;47
15;9b7bb959 LAIR;30.5;0.15962;44;5.75104;17
17;c8f498d2 OCI Forecasting Team;31;0.15716;22;4.1528;40
18;91716b78 RaduR;32;0.15785;27;4.40843;37
19;b4977cb7 DLM_CX;33.5;0.14605;3;0.56587;64
20;6c0bc3bb ecmu_STU;34;0.15383;12;2.6055;56
21;5004c81c Burakhan Sel_STU;35;0.15397;13;2.50455;57
21;89c29b7d washi_wa_ou;35;0.15684;21;3.42581;49
23;0b1bfb9c T;35.5;0.15988;49;5.43408;22
24;4b556c23 Up-and-Down;36;0.15882;37;4.49444;35
25;f250dfc3 AM naïve;38;0.16;69;7.68925;7
26;07c9170b Dream Team;40;0.15978;47;4.57856;33
27;68184fcd Sigma Grindset;42;0.16;69;6.00612;15
28;b6b963b5 ds;42.5;0.16;69;5.80929;16
29;0db5fc0c USYD_PRAZ;43.5;0.15663;20;0.10161;67
30;38c7fc7b MP - Miguel Pérez Michaus;44;0.15722;23;0.31262;65
31;bc9c8c4c geo;44.5;0.16;69;5.53538;20
32;b57b89cd ott rush rush rush;45;0.16;69;5.48163;21
33;b5188797 Cognitive outside;45.5;0.15804;28;0.87999;63
34;66752bbc Inve$t;48;0.15815;30;0.10648;66
35;c25cdff0 Pansos Ponso;48.5;0.15516;17;-1.54518;80
36;db21f28b 21;56;0.15916;41;-0.44629;71
36;b17cd734 OPPO XZ Lab;56;0.15909;40;-0.89755;72
38;b3bbdb72 ankit;56.5;0.16026;94;5.59412;19
39;d252b0cc Angel Lordan BCN;57;0.15977;46;-0.11596;68
39;bbf60ff1 Handel;57;0.15452;16;-3.331;98
41;380c6343 PREMIA;57.5;0.15536;19;-3.24428;96
42;2ddbfd56 impulsive response;59;0.15866;35;-1.85282;83
43;14cbb019 NEOMABS_STU;60.5;0.16054;98;5.31004;23
44;dcc0145b Stonks;61.5;0.15879;36;-2.27317;87
45;08986844 Peters_STU;63;0.15814;29;-3.26453;97
45;916fdfd9 TheRiskTakers;63;0.16196;114;6.73302;12
47;20fbd380 smart;64;0.1552;18;-4.11361;110
48;917cb964 aggrwl;65.5;0.1633;128;8.1828;3
48;47dd8149 MyBloodyValentine;65.5;0.15921;42;-2.61011;89
50;4db767b2 Ram_M6;66;0.15818;31;-3.51263;101
51;d562f28c Super3;69.5;0.16151;110;4.95587;29
52;121c1584 Blue and Gold;71.5;0.15783;26;-4.25258;117
52;cd597d34 StanekF_STU (CERGE-EI);71.5;0.16153;111;4.62036;32
54;41c16cc4 Felix_STU;72.5;0.1665;140;7.97383;5
55;cd4803dc deathReaper0965;73;0.16201;116;4.92748;30
56;b875c91c Alcácer;74;0.16255;121;4.99325;27
57;b974c16c Airlab;75.5;0.16;69;-1.57072;82
58;b42b1297 deffro;77;0.16064;99;2.61061;55
59;0102b20c Apollo;79.5;0.17293;158;9.47032;1
59;538b0bb5 Olex;79.5;0.1652;133;5.0046;26
59;d10b6093 srrsrr;79.5;0.16;69;-2.68266;90
62;c34d255b MM_STU;81.5;0.16;69;-2.85368;94
63;2f030cc5 Sushant;84;0.16;69;-3.38923;99
64;5257c582 GSub;85;0.16556;136;4.5245;34
64;71b47b97 microprediction.org;85;0.15893;38;-4.65897;132
66;84d63b80 forengeeks;86;0.16;69;-3.6957;103
67;d64f73c2 Advanced Analytics Team;87;0.16;69;-3.81097;105
68;23c126bd golda2000;88;0.18917;172;8.16143;4
69;4cb8b66c Spoonman;89;0.1602;93;-2.07723;85
70;263fb01c vikas;90.5;0.1625;120;1.21988;61
71;c674f84b MORPHEMIC;91.5;0.16015;92;-2.75134;91
71;d13904b7 ST18_STU;91.5;0.16;69;-4.14822;114
73;b4264c50 HTW Berlin;93;0.1908;173;6.61107;13
73;1d3cd369 Big Short;93;0.16093;102;-1.86296;84
75;d5c78bbc dummy;94.5;0.16;69;-4.31964;120
76;3bdbc3c0 Fred Viole;96;0.16762;142;3.27691;50
77;69b09543 WeakFactor;97;0.16;69;-4.50621;125
78;515b11f9 Venu;97.5;0.16205;118;-1.28112;77
79;c261b5c3 Alfa;98.5;0.16;69;-4.55513;128
80;bc4b0314 MarcoGorelli (????? ???????!);98.75;0.1597;45;-4.83445;152.5
81;0cf24559 Equally Weighted;99.5;0.16;69;-4.62939;130
81;dd807d74 noname;99.5;0.16014;91;-4.07214;108
83;190cb995 Placeholder;100;0.16122;107;-2.79176;93
84;c9b02591 ol;100.5;0.16092;101;-3.50353;100
85;388c6ccc Dileep;102;0.16295;125;-1.49043;79
85;dd543bd7 Innovation Team (Mathco);102;0.16452;131;-0.90817;73
87;2b8b032c AEML_Inha;102.5;0.1616;113;-2.78023;92
87;30c5c41c Axios;102.5;0.16911;147;2.44508;58
87;7589718c DeepFuture;102.5;0.28346;199;7.76659;6
90;31bb28c9 ouranos;103.5;0.16112;105;-3.6841;102
91;cdbd56c7 Mukul;105;0.16524;135;-0.96059;75
92;1cd83ccc Hustlers;106;0.16085;100;-4.14534;112
93;9bd75044 Datasolution;106.5;0.22721;189;5.27341;24
94;7139c8db Planned_Obsolescence_STU;107;0.336;204;7.49563;10
95;b1002bc9 AdaGaussMC_STU;107.5;0.16036;96;-4.27939;119
96;015c8cbd Kiwi;108;0.16098;103;-4.14636;113
97;d50c10cd Wallace;109;0.17978;166;3.16746;52
