1;b4264c50 HTW Berlin;8;0.14901;3;4.78524;13
2;bc8c2b83 Simply MinVar;10.5;0.15266;15;5.29998;6
3;1d3cd369 Big Short;20;0.15198;14;4.31846;26
3;b17cd734 OPPO XZ Lab;20;0.15484;24;4.58358;16
5;cd597d34 StanekF_STU (CERGE-EI);24;0.15158;11;4.06932;37
6;3b28f32c Shipwreck;26.25;0.14859;2;3.99036;50.5
7;bc4b0314 MarcoGorelli (????? ???????!);27.5;0.15868;40;4.61028;15
8;db21f28b 21;28;0.15822;39;4.55332;17
9;08986844 Peters_STU;32.75;0.16;63.5;6.59395;2
10;515b11f9 Venu;35;0.15747;35;4.07594;35
11;b1002bc9 AdaGaussMC_STU;36;0.15107;8;3.93059;64
12;3862cc83 Dull AI;36.5;0.15984;46;4.28508;27
13;4cb8b66c Spoonman;36.75;0.16;63.5;4.96964;10
14;30c5c41c Axios;38;0.15796;37;4.03402;39
15;dd543bd7 Innovation Team (Mathco);42.5;0.14988;5;3.09656;80
15;d707cb75 M4-SL;42.5;0.15974;45;4.03;40
17;1cd83ccc Hustlers;44;0.16085;83;5.64789;5
18;2b6cb11d Team_QWERTY;45;0.15477;23;3.915;67
18;38c7fc7b MP - Miguel Pérez Michaus;45;0.15399;19;3.76901;71
20;39b9b3b1 gvg_1327;46;0.15631;30;3.96723;62
21;3900b673 Stochoshi;46.5;0.1493;4;2.41924;89
22;cf2d56c6 Delta;48;0.15469;21;3.2666;75
22;cfd8f183 Dan;48;0.15401;20;3.22742;76
24;2b8b032c AEML_Inha;49.5;0.16225;91;5.16344;8
25;787d2872 JaimeLluch;50.5;0.15053;6;2.03155;95
25;1374c1f1 Lo Kheng Hong;50.5;0.16165;89;4.78744;12
27;dfb3c499 Navi;51;0.16479;98;6.11472;4
28;b3d7dbc2 ENJINE;52.5;0.16255;94;4.93142;11
28;71b47b97 microprediction.org;52.5;0.16138;86;4.42486;19
30;07c9170b Dream Team;53;0.15193;13;2.14378;93
31;d50c10cd Wallace;54;0.15474;22;2.94338;86
32;9b7bb959 LAIR;54.5;0.1602;80;4.25197;29
33;c9b02591 ol;55;0.15161;12;1.90797;98
34;b681845b Ludo;55.5;0.16253;93;4.42647;18
35;2d729675 JackofAllTrades;57;0.16;63.5;3.99036;50.5
35;34cf2f3f Team Sahand;57;0.16;63.5;3.99036;50.5
35;d5c78bbc dummy;57;0.16;63.5;3.99036;50.5
35;76fcf359 joechr_STU;57;0.16;63.5;3.99036;50.5
35;2c78c015 flsck;57;0.16;63.5;3.99036;50.5
35;ffbf60c3 Dodger Federer ;57;0.16;63.5;3.99036;50.5
35;15db49cb bingo;57;0.16;63.5;3.99036;50.5
35;b2b1cbc6 exdelphi;57;0.16;63.5;3.99036;50.5
35;dd8bb8b0 Jupayters;57;0.16;63.5;3.99036;50.5
35;ccbb0fd2 market_bulls;57;0.16;63.5;3.99036;50.5
35;3653df28 fright131;57;0.16;63.5;3.99036;50.5
35;880fbc83 lsa;57;0.16;63.5;3.99036;50.5
35;dfcb064c hm2200;57;0.16;63.5;3.99036;50.5
35;6193fbd1 vhs;57;0.16;63.5;3.99036;50.5
35;d04974fb jp_th;57;0.16;63.5;3.99036;50.5
35;32cdcc24 M6 Dummy;57;0.16;63.5;3.99036;50.5
35;2c1cbbbf Fortuneteller;57;0.16;63.5;3.99036;50.5
52;2ddbfd56 impulsive response;61;0.18072;121;6.99209;1
53;c8f498d2 OCI Forecasting Team;61.75;0.15125;9.5;-0.41529;114
54;fb07c974 FabulousFab;62;0.17141;110;4.75077;14
54;bccf94bb namaste_STU;62;0.16238;92;4.14341;32
54;d252b0cc Angel Lordan BCN;62;0.15601;28;1.94857;96
57;60b1d9cc Pike Place Bets;62.5;0.15633;31;2.0398;94
57;b42b1297 deffro;62.5;0.15889;41;3.01558;84
59;86458890 HMMBySJ;63.5;0.16608;102;4.32296;25
60;9bf7ccb3 auto.arima and a dream;64.5;0.16836;108;4.38223;21
61;856618c2 aaron1339;68.25;0.16;63.5;3.59733;73
62;916fdfd9 TheRiskTakers;68.5;0.15075;7;-1.48414;130
63;b4977cb7 DLM_CX;69;0.16799;107;4.17475;31
64;0db5fc0c USYD_PRAZ;69.5;0.14458;1;-2.22902;138
64;6133c0d7 Proexe;69.5;0.17555;117;4.33652;22
66;3d227c13 Spyros M;70.25;0.16;63.5;3.22485;77
67;31bb28c9 ouranos;70.5;0.15942;44;1.93195;97
67;b4dd7019 CUFE;70.5;0.20736;132;5.08742;9
69;0102b20c Apollo;71.25;0.15125;9.5;-1.62426;133
69;d64f73c2 Advanced Analytics Team;71.25;0.16;63.5;3.13481;79
71;41c16cc4 Felix_STU;72;0.1568;33;-0.28123;111
72;0b1bfb9c T;72.25;0.16;63.5;3.04816;81
73;14cbb019 NEOMABS_STU;72.75;0.16276;95;3.99036;50.5
74;7cb34dbb SebastianR;73;0.16033;81;3.92943;65
75;1bdff261 Arnoud;74;0.16078;82;3.91575;66
76;2f030cc5 Sushant;74.25;0.16;63.5;3.00807;85
77;d9bc9425 chicken_STU;74.5;0.276;146;6.25816;3
78;644389bc lifters;76.5;0.16099;85;3.90508;68
79;0509c220 Droid;77;0.2032;130;4.32374;24
80;91716b78 RaduR;78.5;0.153;17;-2.46089;140
81;380c6343 PREMIA;79;0.1828;122;4.07251;36
82;872bdbc9 Tilefish Poele;79.5;0.22723;139;4.39019;20
83;d18b809d VC;80;0.1904;126;4.08504;34
84;1240bcc8 cn ccc;80.5;0.15796;38;-1.03089;123
85;8c90882c Brick Tamland;81.5;0.16496;100;3.93619;63
86;5ff2c089 edo-gin;82;0.16619;103;3.97717;61
86;d874631c wp;82;0.16206;90;3.41454;74
88;f067b9f5 Europans;82.25;0.1746;114;3.99036;50.5
89;dcc0145b Stonks;82.5;0.31467;158;5.18835;7
89;5c0347cc cantabrigian;82.5;0.16332;96;3.86293;69
91;5fc3bcc4 FAB;83;0.21359;136;4.21816;30
92;d10b6093 srrsrr;83.25;0.16;63.5;0.75913;103
93;5fbf807c Guy in NYC;83.75;0.16;63.5;0.44467;104
94;47dd8149 MyBloodyValentine;85;0.15765;36;-1.92547;134
94;c53b3306 TKIM;85;0.15735;34;-1.99056;136
96;b57b89cd ott rush rush rush;85.25;0.16;63.5;0.25907;107
97;190cb995 Placeholder;85.5;0.26523;143;4.28229;28
98;b5188797 Cognitive outside;86;0.15628;29;-2.58352;143
99;3bdbc3c0 Fred Viole;88;0.15346;18;-5.0982;158
100;f8fbd1bf Selamlar H.T.(Ataforecasting);88.5;0.2969;154;4.3302;23
100;db442696 berserk_HKU;88.5;0.15651;32;-2.62843;145
102;5c7bb709 rnrq;89;0.15289;16;-9.74598;162
102;c34d255b MM_STU;89;0.27575;145;4.0908;33
104;4b556c23 Up-and-Down;89.5;0.16162;88;2.16184;91
104;611c19d0 Chris Miles;89.5;0.15533;26;-4.01251;153
106;c261b5c3 Alfa;90.5;0.15922;42;-2.34368;139
107;3cd1929f Thedenizens;91;0.17295;112;3.79972;70
108;b3bbdb72 ankit;92.75;0.16;63.5;-0.98951;122
109;5f3cc21b garch_chen;93;0.15518;25;-9.21338;161
110;20fbd380 smart;93.5;0.2784;149;4.05207;38
111;921f735d PortfolioQuant;95;0.1554;27;-10.72202;163
112;b6b963b5 ds;95.25;0.16;63.5;-1.39002;127
113;b974c16c Airlab;96.25;0.16;63.5;-1.41727;129
114;bbf60ff1 Handel;97;0.15941;43;-3.1495;151
115;8c13bdf6 Probabilistic Forecaster _STU;99.5;0.1648;99;1.00091;100
115;203bb693 SKIZIODS;99.5;0.1599;47;-3.96014;152
117;bc9c8c4c geo;102.75;0.16;63.5;-2.47285;142
118;22dcdc75 VTAI;104.5;0.2143;137;3.60744;72
119;1995b9c2 FunWithFlags;106.25;0.16;63.5;-2.94536;149
120;656bb49c BayesianIsFun;106.5;0.1657;101;-0.29659;112
121;dcc4c022 Porto ( Serafettin Gunes ) ;111;0.18007;120;0.83015;102
122;66c4f4fd M6 Team RU;112;0.2608;142;3.03859;82
123;66752bbc Inve$t;112.5;0.18756;124;0.9051;101
124;6f6dc500 Evergi;113;0.17545;116;-0.25687;110
124;84d63b80 forengeeks;113;0.174;113;-0.33848;113
126;ccb2bfb9 Quantmetry;113.5;0.19809;128;1.65427;99
127;89c29b7d washi_wa_ou;116;0.16651;104;-1.39071;128
128;6954b3b1 buffet;116.5;0.304;155;3.20893;78
128;87852799 NAU;116.5;0.24656;141;2.14484;92
128;cd4803dc deathReaper0965;116.5;0.17645;118;-0.44758;115
131;917cb964 aggrwl;118.5;0.16761;105;-1.62268;132
132;c3b8d4fc us3;119;0.20837;133;0.35014;105
132;9ddb66b4 FUW Patrol_STU;119;0.28419;151;2.7777;87
134;98669526 Lion DS;119.5;0.30404;156;3.02359;83
134;538b0bb5 Olex;119.5;0.1868;123;-0.46777;116
136;c674f84b MORPHEMIC;120;0.16095;84;-4.60762;156
136;d562f28c Super3;120;0.17733;119;-0.98657;121
136;48cf320f ML6team;120;0.28;150;2.28009;90
139;939398bd handsome boy;120.5;0.1752;115;-1.14921;126
140;5004c81c Burakhan Sel_STU;122;0.16984;109;-1.93542;135
140;dd807d74 noname;122;0.16156;87;-4.64931;157
142;2bc96665 Command Line Heroes;124.5;0.23194;140;-0.22044;109
143;b875c91c Alcácer;125.5;0.16355;97;-4.08361;154
143;96609938 JcBou;125.5;0.376;163;2.44016;88
145;bbb3c357 Galloping Gargoyles;127.5;0.17194;111;-2.58829;144
146;f250dfc3 AM naïve;128;0.27834;148;0.17566;108
147;f743b142 SimpleBest;131.5;0.21765;138;-1.05357;125
148;f4767b9c M37;132;0.26893;144;-0.95046;120
149;78cc44f1 RocketShip AI;133;0.21158;135;-1.52938;131
149;bfd7c457 Minore;133;0.16763;106;-6.08456;160
151;47dc617b gmobaz;134;0.36248;162;0.28362;106
152;59405297 Hamid;135.25;0.296;152.5;-0.75079;118
153;12b14bfc Drazencap;135.5;0.27712;147;-1.05127;124
154;c29fbf4f idatafactory;136;0.20566;131;-2.46445;141
155;c47b9db1 Numerical Stochastics;136.5;0.1945;127;-2.80759;146
156;f5d74bfb Bruce;137.5;0.1878;125;-3.13959;150
157;7139c8db Planned_Obsolescence_STU;138.5;0.328;160;-0.61429;117
158;90d29bb6 InvesTUM;140;0.336;161;-0.91839;119
159;7830dcbb Lucas test;140.5;0.21132;134;-2.86233;147
160;7589718c DeepFuture;144;0.20249;129;-6.05203;159
161;169b45f0 Overfitters;147;0.312;157;-2.22857;137
162;05cd7224 ma7;153.5;0.324;159;-2.90616;148
163;9078bb5f Computer says no;153.75;0.296;152.5;-4.23239;155
