1;787d2872 JaimeLluch;4.5;0.14546;1;3.51287;8
2;611c19d0 Chris Miles;16;0.15533;15;2.48311;17
2;014dbdb4 OMBeasts;16;0.14905;4;1.85138;28
4;b5188797 Cognitive outside;18;0.15647;30;4.07145;6
5;d707cb75 M4-SL;19;0.15548;17;2.10585;21
6;5c28385b Meteora;20.5;0.15658;32;3.30076;9
7;7830dcbb Lucas test;22;0.1565;31;2.90363;13
8;b1002bc9 AdaGaussMC_STU;24.5;0.15417;9;1.41321;40
9;07c9170b Dream Team;26;0.15642;29;2.00531;23
10;c674f84b MORPHEMIC;27.5;0.15664;33;2.01299;22
11;d874631c wp;28;0.15715;37;2.23109;19
12;d5571172 alsabtay;30;0.15754;42;2.35069;18
13;c53b3306 TKIM;30.5;0.15395;8;0.86478;53
14;b17cd734 OPPO XZ Lab;31;0.15636;28;1.66335;34
15;db21f28b 21;34.5;0.15733;39;1.84119;30
16;60b1d9cc Pike Place Bets;35;0.1584;55;2.87199;15
17;5c0347cc cantabrigian;40;0.1582;51;1.84615;29
18;1374c1f1 Lo Kheng Hong;41;0.15706;36;1.11681;46
18;f8fbd1bf Selamlar H.T.(Ataforecasting);41;0.15811;49;1.66563;33
20;1240bcc8 cn ccc;42;0.15772;45;1.45955;39
21;db080390 mees_STU;44.5;0.15797;48;1.28719;41
21;31bb28c9 ouranos;44.5;0.15834;54;1.59372;35
23;f250dfc3 AM naïve;45.25;0.16;79.5;3.20422;11
24;5c7bb709 rnrq;45.5;0.14671;2;0.33374;89
25;6f6dc500 Evergi;47;0.15791;47;1.03079;47
26;cd35061c demir;47.5;0.15821;52;1.20375;43
27;3b28f32c Shipwreck;48;0.15597;24;0.57732;72
28;cd597d34 StanekF_STU (CERGE-EI);48.5;0.15447;10;0.36021;87
29;7b0d1f9c SCOLO MORA;50.5;0.15786;46;0.78044;55
30;d5c78bbc dummy;52.25;0.16;79.5;1.87927;25
31;bb1459bc baran_STU;52.5;0.16038;103;6.01475;2
31;4b556c23 Up-and-Down;52.5;0.15581;20;0.43052;85
33;9d85d570 SEFA_SAGLAM;53.25;0.16;79.5;1.85747;27
34;7cb34dbb SebastianR;54.5;0.15467;13;0.13118;96
35;d64f73c2 Advanced Analytics Team;57.75;0.16;79.5;1.52426;36
36;08986844 Peters_STU;58;0.1557;18;0.11756;98
